1.4805287,5.5605288,3.1709452,74,92,84.166664,1023,1032.5,1027.3998,0.1,0,72.76596,38.88,50.399998,46.515,15.923945,28.948256,22.407892
0.9505287,4.5705285,2.6355288,69,95,85.25,1016.9,1022.1,1018.75415,0,0,191.48936,14.759999,45,28.694998,9.697107,21.844799,14.703728
-4.1694713,0.5705287,-1.3044714,55,96,80.791664,1018.2,1024.4,1022.1873,0,0,280.46667,0.71999997,35.64,21.404997,0.2664,22.469383,12.128602
-4.9394712,-0.6194713,-2.8382213,47,91,77.625,1022.9,1029.5,1025.1542,0.6,0.42000002,46.59575,3.96,34.56,14.774999,1.3583788,20.78603,9.022101
-4.7694716,-0.87947136,-2.9007215,53,93,79.125,1024.4,1030.3,1028.2832,0.3,0.21000001,52.340427,5.7599998,43.92,23.1,2.0806506,26.970943,14.515697
-3.7594714,0.24052864,-1.7407213,55,94,76.666664,1001.5,1023.9,1016.39154,0.5,0.35000002,140.88547,8.64,82.799995,32.144993,2.9304,45.60422,18.036015
-3.5194714,1.6005287,-0.74197143,73,96,84.25,991.8,1001.2,997.38336,5.8000007,4.06,0,10.799999,82.799995,43.11,6.2419515,45.33655,24.128721
-5.9294715,1.8005286,-2.3123884,62,86,72.083336,1000.8,1002.8,1001.85834,0,0,219.3149,13.32,56.519997,25.755,4.212154,17.024607,12.901798
-1.2094713,5.8305287,2.8130286,55,95,76.208336,996.6,1001,998.97095,1.1,0,46.030144,6.12,108,51.69,5.334656,54.310333,23.429382
4.8505287,8.600529,6.707195,71,93,80.791664,1000.2,1005.5,1003.23334,5.8999996,0,0,48.239998,97.92,70.02,14.770192,46.608578,27.13459
0.59052867,7.1605287,4.8292785,76,95,84.083336,1002.2,1007.2,1005.3582,0.4,0,0,6.8399997,69.84,26.595001,4.652476,23.298962,11.142783
3.8805285,9.930529,6.130945,78,93,86.416664,998.7,1002.8,1000.79584,7.899999,0,159.57446,10.440001,35.64,20.429998,6.579594,15.629305,10.987496
3.2405286,8.790529,5.9259453,80,96,89,994.1,999.3,996.6084,0,0,95.12288,2.16,30.599998,6.674999,0.9605189,10.555628,4.308018
-1.8094714,4.540529,1.0601119,93,96,95.25,995.1,1007.1,1000.16656,21.5,13.860001,0,5.04,46.44,22.095,2.6237357,26.385706,12.197314
-5.5494714,-1.7894714,-3.1644714,77,95,90.458336,1007.5,1025.3,1016.62506,4.1,2.87,0,16.56,50.399998,33.405,11.191971,28.516,19.76272
-10.1994705,-3.9994717,-7.0994716,60,94,84.833336,1025.6,1030.7,1028.7166,0,0,463.88635,3.96,16.919998,8.189998,3.4632,8.365129,5.417909
-8.489471,-0.14947134,-5.0665545,49,83,69.125,1022.6,1029.1,1025.9207,0,0,90.05532,6.12,41.399998,17.744999,4.743117,24.220434,12.660838
-3.8994715,2.2705286,-0.1094713,78,100,92.375,1020.4,1022.3,1021.37085,0.1,0,0,5.04,12.599999,8.940001,4.5366287,11.305533,7.9914436
1.7305287,3.9505286,2.9092786,86,100,92.833336,1020.5,1022.4,1021.49585,0.6,0,0,2.52,10.799999,6.2999997,2.7167575,9.722688,6.2559333
-0.93947136,3.4605286,1.4496952,79,97,90,1020.9,1024.4,1022.96246,0,0,328.36597,1.4399999,25.199999,9.704999,0.9605189,13.505193,5.4823594
-2.1294715,3.2005286,-0.10905471,74,98,88.041664,1023.1,1025.6,1024.2583,0,0,349.65,1.8,13.679999,7.3500004,1.0656,9.369556,5.1141286
-1.3594713,3.1805286,0.124278635,79,97,88.75,1020.2,1023.7,1022.15424,0,0,514.4333,1.08,6.4799995,3.45,0.2664,5.1725526,2.1546195
-3.7794714,3.5005286,-0.1932214,68,97,86.875,1019.7,1024.4,1021.7458,0.1,0.07,81.008514,1.4399999,15.4800005,7.9049983,0.84243083,9.802651,4.917099
-4.8094716,2.1305285,-1.8978049,61,99,84.375,1022.4,1025.7,1024.1208,0,0,338.1844,0.71999997,16.56,6.390001,0.2664,10.290077,4.191128
-3.4794714,1.0505286,-1.4673882,74,94,85.375,1016.8,1021.9,1019.2751,0,0,239.36171,0.71999997,6.8399997,3.9300003,0.3767465,6.9468617,3.136737
-4.3094716,5.5005283,-0.20822142,71,99,84.916664,1008.9,1016.8,1013.62494,0,0,497.24094,5.7599998,19.44,10.784999,5.394189,12.038215,8.522948
-1.3294713,10.570529,6.531779,68,99,78.375,1003.2,1008.2,1005.0708,1.1,0,8.93617,12.24,90.36,61.74,9.0732565,36.570614,22.983727
7.8105288,13.620529,10.957611,64,93,76.458336,1005.4,1010.8,1008.74994,2.5,0,0,6.8399997,83.159996,42.3,4.161301,31.255203,13.240949
6.7005286,15.120529,11.397195,60,95,74.166664,1009.2,1012.7,1011.2708,0,0,334.51843,11.5199995,43.92,22.305,5.1450386,11.229953,8.080733
2.8705285,10.500529,8.003863,54,97,80.375,1009.3,1019.3,1012.7166,12.700001,0,0,6.12,51.48,27.885,3.5039446,16.93265,8.948688
1.5005287,5.290529,3.2559452,83,94,91.333336,1017.2,1023.1,1020.5459,1.5,0.42000002,0,3.2399998,29.16,9.749999,1.6848617,14.557241,4.7774286
1.0505286,8.140529,3.8634453,63,96,85.708336,1009.5,1016.5,1012.89575,2.1,0,102.43422,2.16,57.96,19.949999,2.1477854,21.097805,9.310357
4.5505285,9.380529,6.1363616,68,92,83.5,1016.2,1023.3,1020.64575,1.8,0,0,5.3999996,47.16,22.5,1.6848617,11.188799,7.702862
9.370529,13.500529,11.279279,74,82,78.666664,1017.5,1019.3,1018.2708,0.4,0,0,43.199997,63.72,55.320004,7.1730394,22.226446,16.517813
6.6005287,12.400529,9.836778,75,88,81.583336,1018.6,1021.8,1019.94165,0,0,360.4195,3.96,47.16,14.7300005,2.0806506,12.2919855,6.234014
6.9205284,11.120529,8.931779,65,88,76.083336,1020.4,1029.3,1026.4708,0,0,465.46497,1.8,45,21.269997,1.5984001,15.034498,7.7393928
4.8605285,10.670529,7.113863,59,88,78.875,1026.2,1029.1,1027.725,0,0,532.7954,2.8799999,7.92,4.83,3.4734309,6.828368,4.9141407
3.6905286,9.670529,6.5609455,53,86,69.291664,1026.2,1028.7,1027.3168,0,0,537.1431,0.71999997,7.5599995,4.9500003,0.84243083,5.7384315,4.062995
4.2805285,11.070529,7.2459455,67,88,78.833336,1025.2,1028.2,1026.725,0,0,44.04255,0.35999998,28.8,10.26,1.4346079,12.3926115,5.8667493
0.21052867,6.0505285,3.5901117,70,94,84.666664,1026.5,1030.2,1028.8751,0.1,0,262.95105,3.6,33.12,22.814997,1.5533656,15.268694,10.086499
-0.76947135,3.0705285,0.84802866,71,96,85.291664,1026.5,1029.4,1027.7001,0.5,0.35000002,12.765956,2.16,41.760002,22.830002,0,26.331858,13.948803
-2.8794715,2.8505285,-0.33030477,55,97,77.541664,1029.4,1032.1,1030.5499,0,0,419.27267,4.68,34.92,19.935001,4.161301,18.36808,9.688444
-6.1994715,2.0205286,-1.8382217,49,96,71.375,1026.6,1031.4,1029.0084,0,0,436.41666,2.8799999,33.839996,21.015,1.4346079,14.493725,7.6097484
-7.0594716,1.2705287,-3.377388,64,99,82.333336,1025.6,1028.3,1027.2042,0,0,510.28616,4.32,14.759999,7.0649986,1.9210378,7.9831147,4.2278137
-3.8094714,2.8305285,-0.8357213,67,79,72.916664,1024.6,1027.9,1026.2,0,0,521.6589,0.35999998,10.440001,4.965,0.5328,5.1243067,2.699009
-1.3094714,4.1105285,1.2359453,68,100,79.916664,1015,1024.8,1019.99994,0,0,266.8085,5.3999996,51.48,21.96,2.9784424,19.293318,10.54992
1.3705287,6.540529,3.4317787,69,93,82.208336,1007.8,1014.3,1010.45013,1.7,0,52.978725,3.2399998,54.36,23.865,1.191377,21.398405,11.323941
-1.7994714,5.790529,1.1484452,71,100,90.291664,1009.8,1015,1012.81665,0,0,291.8507,3.6,36.719997,11.82,1.4346079,10.659329,5.7331386
-1.4694713,5.5505285,1.0042785,63,93,80.583336,1014.2,1016.8,1015.26245,0,0,556.7607,2.8799999,44.639996,25.875,0.5328,16.621735,10.320176
-3.9094715,4.2405286,-0.38988817,63,99,84.625,1013.4,1018.1,1015.99164,0,0,467.35886,1.08,28.08,9.989999,0,13.638535,4.45637
-5.7994714,2.6005285,-2.189055,62,96,85.791664,1015.1,1019.2,1017.0623,0,0,419.70993,1.08,15.4800005,7.2299995,0,10.738928,4.4437385
